x,y_obs,y_calc,y_bkg,struct_CaNi(PO3)4_15_sym,struct_NiO_225_sym
52.9671,2148.0,2096.26,2004.88,91.21,0.17
52.978,2053.0,2090.24,2004.88,85.19,0.17
52.9889,2198.0,2084.73,2004.87,79.69,0.17
52.9997,2137.0,2079.76,2004.87,74.72,0.17
53.0106,2026.0,2075.31,2004.86,70.28,0.17
53.0215,2206.0,2071.34,2004.85,66.31,0.17
53.0323,2070.0,2067.78,2004.85,62.76,0.17
53.0432,2061.0,2064.59,2004.84,59.57,0.17
53.0541,2092.0,2061.69,2004.84,56.68,0.17
53.0649,2142.0,2059.03,2004.83,54.03,0.17
53.0758,2073.0,2056.58,2004.83,51.58,0.17
53.0867,2043.0,2054.32,2004.82,49.32,0.17
53.0975,2159.0,2052.22,2004.82,47.23,0.17
53.1084,2200.0,2050.3,2004.81,45.32,0.17
53.1193,2111.0,2048.57,2004.81,43.59,0.17
53.1301,2122.0,2047.01,2004.8,42.04,0.17
53.141,2085.0,2045.65,2004.8,40.68,0.17
53.1519,2162.0,2044.48,2004.79,39.52,0.17
53.1627,2101.0,2043.5,2004.79,38.54,0.17
53.1736,2136.0,2042.7,2004.78,37.75,0.17
53.1845,2127.0,2042.08,2004.78,37.13,0.17
53.1953,2050.0,2041.62,2004.77,36.68,0.17
53.2062,2123.0,2041.33,2004.77,36.39,0.17
53.2171,2027.0,2041.2,2004.76,36.27,0.17
53.2279,2127.0,2041.23,2004.76,36.3,0.17
53.2388,2071.0,2041.42,2004.75,36.5,0.17
53.2497,2149.0,2041.77,2004.75,36.85,0.17
53.2605,2119.0,2042.29,2004.74,37.38,0.17
53.2714,2119.0,2042.99,2004.74,38.08,0.17
53.2823,2142.0,2043.88,2004.73,38.98,0.17
53.2931,2103.0,2044.98,2004.72,40.09,0.17
53.304,2116.0,2046.32,2004.72,41.43,0.17
53.3149,2077.0,2047.92,2004.71,43.03,0.17
53.3257,2120.0,2049.81,2004.71,44.93,0.17
53.3366,2057.0,2052.03,2004.7,47.15,0.17
53.3475,2146.0,2054.62,2004.7,49.76,0.17
53.3583,2044.0,2057.65,2004.69,52.78,0.17
53.3692,2093.0,2061.15,2004.69,56.29,0.17
53.3801,2086.0,2065.2,2004.68,60.35,0.17
53.3909,2111.0,2069.86,2004.68,65.01,0.17
53.4018,2100.0,2075.18,2004.67,70.34,0.17
53.4127,2090.0,2081.23,2004.67,76.39,0.17
53.4235,2089.0,2088.02,2004.66,83.2,0.17
53.4344,2179.0,2095.59,2004.65,90.77,0.17
53.4453,2090.0,2103.9,2004.65,99.08,0.17
53.4561,2217.0,2112.87,2004.64,108.06,0.17
53.467,2154.0,2122.37,2004.64,117.57,0.17
53.4779,2059.0,2132.21,2004.63,127.41,0.17
53.4887,2232.0,2142.11,2004.63,137.31,0.17
53.4996,2181.0,2151.75,2004.62,146.96,0.17
53.5105,2226.0,2160.81,2004.62,156.02,0.17
53.5213,2212.0,2168.92,2004.61,164.14,0.17
53.5322,2263.0,2175.82,2004.6,171.05,0.17
53.5431,2207.0,2181.32,2004.6,176.55,0.17
53.5539,2153.0,2185.38,2004.59,180.62,0.17
53.5648,2236.0,2188.14,2004.59,183.38,0.17
53.5757,2289.0,2189.88,2004.58,185.13,0.17
53.5865,2134.0,2191.03,2004.58,186.28,0.17
53.5974,2274.0,2192.05,2004.57,187.31,0.17
53.6083,2168.0,2193.44,2004.56,188.7,0.17
53.6191,2309.0,2195.59,2004.56,190.86,0.17
53.63,2303.0,2198.82,2004.55,194.1,0.17
53.6409,2271.0,2203.33,2004.55,198.61,0.17
53.6517,2224.0,2209.21,2004.54,204.5,0.17
53.6626,2327.0,2216.5,2004.54,211.8,0.17
53.6735,2172.0,2225.22,2004.53,220.53,0.17
53.6843,2381.0,2235.41,2004.52,230.72,0.17
53.6952,2317.0,2247.13,2004.52,242.44,0.17
53.7061,2299.0,2260.5,2004.51,255.82,0.17
53.7169,2358.0,2275.68,2004.51,271.01,0.17
53.7278,2248.0,2292.79,2004.5,288.12,0.17
53.7387,2313.0,2311.85,2004.49,307.19,0.17
53.7495,2279.0,2332.72,2004.49,328.06,0.17
53.7604,2313.0,2354.95,2004.48,350.31,0.17
53.7713,2293.0,2377.84,2004.48,373.19,0.17
53.7821,2265.0,2400.32,2004.47,395.68,0.17
53.793,2290.0,2421.11,2004.46,416.48,0.17
53.8038,2305.0,2438.79,2004.46,434.16,0.17
53.8147,2373.0,2452.04,2004.45,447.42,0.17
53.8256,2499.0,2459.84,2004.45,455.22,0.17
53.8364,2376.0,2461.69,2004.44,457.08,0.17
53.8473,2376.0,2457.74,2004.43,453.14,0.17
53.8582,2379.0,2448.76,2004.43,444.17,0.17
53.869,2398.0,2436.01,2004.42,431.42,0.17
53.8799,2399.0,2420.99,2004.41,416.41,0.17
53.8908,2384.0,2405.17,2004.41,400.59,0.17
53.9017,2295.0,2389.71,2004.4,385.14,0.17
53.9125,2291.0,2375.35,2004.4,370.79,0.17
53.9234,2374.0,2362.36,2004.39,357.81,0.17
53.9342,2267.0,2350.53,2004.38,345.98,0.17
53.9451,2287.0,2339.32,2004.38,334.77,0.17
53.956,2368.0,2328.01,2004.37,323.48,0.17
53.9668,2166.0,2315.91,2004.36,311.38,0.17
53.9777,2322.0,2302.43,2004.36,297.91,0.17
53.9886,2260.0,2287.29,2004.35,282.78,0.17
53.9994,2273.0,2270.51,2004.34,266.0,0.17
54.0103,2272.0,2252.4,2004.34,247.9,0.17
54.0212,2143.0,2233.5,2004.33,229.0,0.17
54.032,2288.0,2214.42,2004.32,209.93,0.17
54.0429,2178.0,2195.79,2004.32,191.31,0.17
54.0538,2216.0,2178.1,2004.31,173.62,0.17
54.0646,2284.0,2161.72,2004.3,157.25,0.17
54.0755,2261.0,2146.87,2004.3,142.4,0.17
54.0864,2124.0,2133.61,2004.29,129.16,0.17
54.0972,2183.0,2121.95,2004.28,117.5,0.17
54.1081,2160.0,2111.79,2004.28,107.35,0.17
54.119,2111.0,2103.02,2004.27,98.58,0.17
54.1298,2088.0,2095.48,2004.26,91.06,0.17
54.1407,2039.0,2089.06,2004.26,84.64,0.17
54.1516,2195.0,2083.6,2004.25,79.19,0.17
54.1624,2090.0,2079.01,2004.24,74.6,0.17
54.1733,2166.0,2075.17,2004.24,70.77,0.17
54.1842,2048.0,2071.99,2004.23,67.6,0.17
54.195,2155.0,2069.42,2004.22,65.03,0.17
54.2059,2043.0,2067.38,2004.22,63.0,0.17
54.2168,2096.0,2065.83,2004.21,61.46,0.17
54.2276,2068.0,2064.75,2004.2,60.38,0.17
54.2385,2159.0,2064.1,2004.19,59.74,0.17
54.2494,2104.0,2063.87,2004.19,59.52,0.16
54.2602,2127.0,2064.07,2004.18,59.73,0.16
54.2711,2129.0,2064.69,2004.17,60.35,0.16
54.282,2144.0,2065.75,2004.17,61.42,0.16
54.2928,2140.0,2067.26,2004.16,62.94,0.16
54.3037,2032.0,2069.26,2004.15,64.94,0.16
54.3146,2149.0,2071.77,2004.14,67.46,0.16
54.3254,2202.0,2074.85,2004.14,70.55,0.17
54.3363,2179.0,2078.54,2004.13,74.24,0.17
54.3472,2196.0,2082.89,2004.12,78.6,0.17
54.358,2185.0,2087.96,2004.11,83.69,0.17
54.3689,2207.0,2093.83,2004.11,89.56,0.17
54.3798,2236.0,2100.56,2004.1,96.3,0.17
54.3906,2222.0,2108.22,2004.09,103.97,0.17
54.4015,2154.0,2116.87,2004.08,112.62,0.17
54.4124,2204.0,2126.56,2004.08,122.32,0.17
54.4232,2274.0,2137.29,2004.07,133.06,0.17
54.4341,2320.0,2149.04,2004.06,144.81,0.17
54.445,2166.0,2161.69,2004.05,157.48,0.17
54.4558,2271.0,2174.07,2004.04,169.86,0.17
54.4667,2228.0,2187.97,2004.04,183.77,0.17
54.4776,2248.0,2202.05,2004.03,197.85,0.17
54.4884,2258.0,2215.95,2004.02,211.76,0.17
54.4993,2277.0,2229.33,2004.01,225.15,0.17
54.5102,2367.0,2241.94,2004.01,237.77,0.17
54.521,2271.0,2253.65,2004.0,249.49,0.17
54.5319,2239.0,2264.5,2003.99,260.34,0.17
54.5428,2253.0,2274.67,2003.98,270.52,0.17
54.5536,2411.0,2284.42,2003.97,280.28,0.17
54.5645,2319.0,2294.02,2003.96,289.89,0.17
54.5754,2408.0,2303.62,2003.96,299.5,0.17
54.5862,2351.0,2313.17,2003.95,309.06,0.17
54.5971,2362.0,2322.39,2003.94,318.29,0.17
54.608,2354.0,2330.8,2003.93,326.7,0.17
54.6188,2363.0,2337.78,2003.92,333.69,0.17
54.6297,2351.0,2342.7,2003.92,338.62,0.17
54.6406,2379.0,2345.11,2003.91,341.04,0.17
54.6514,2347.0,2344.8,2003.9,340.74,0.17
54.6623,2462.0,2341.92,2003.89,337.86,0.17
54.6732,2303.0,2336.93,2003.88,332.89,0.17
54.684,2328.0,2330.59,2003.87,326.55,0.17
54.6949,2300.0,2323.79,2003.86,319.76,0.17
54.7058,2445.0,2317.4,2003.86,313.38,0.17
54.7166,2354.0,2312.2,2003.85,308.18,0.17
54.7275,2358.0,2308.74,2003.84,304.74,0.17
54.7384,2268.0,2307.36,2003.83,303.36,0.17
54.7492,2367.0,2308.13,2003.82,304.14,0.17
54.7601,2371.0,2310.93,2003.81,306.95,0.17
54.771,2439.0,2315.51,2003.8,311.54,0.17
54.7818,2432.0,2321.54,2003.79,317.58,0.17
54.7927,2288.0,2328.61,2003.79,324.66,0.17
54.8036,2355.0,2336.33,2003.78,332.39,0.17
54.8144,2345.0,2344.24,2003.77,340.3,0.17
54.8253,2520.0,2351.82,2003.76,347.9,0.17
54.8362,2312.0,2358.5,2003.75,354.58,0.17
54.847,2277.0,2363.59,2003.74,359.68,0.17
54.8579,2368.0,2366.42,2003.73,362.52,0.17
54.8688,2333.0,2366.38,2003.72,362.49,0.17
54.8796,2364.0,2363.09,2003.71,359.21,0.17
54.8905,2342.0,2356.47,2003.7,352.6,0.17
54.9014,2386.0,2346.85,2003.7,342.99,0.17
54.9122,2228.0,2334.85,2003.69,331.0,0.17
54.9231,2302.0,2321.37,2003.68,317.53,0.17
54.934,2365.0,2307.34,2003.67,303.5,0.17
54.9448,2244.0,2293.6,2003.66,289.77,0.17
54.9557,2320.0,2280.77,2003.65,276.96,0.17
54.9666,2279.0,2269.18,2003.64,265.37,0.17
54.9774,2234.0,2258.84,2003.63,255.04,0.17
54.9883,2230.0,2249.49,2003.62,245.7,0.17
54.9992,2156.0,2240.69,2003.61,236.92,0.17
55.01,2259.0,2231.93,2003.6,228.16,0.17
55.0209,2237.0,2222.7,2003.59,218.94,0.17
55.0318,2152.0,2212.63,2003.58,208.88,0.17
55.0426,2162.0,2201.54,2003.57,197.8,0.17
55.0535,2234.0,2189.44,2003.56,185.72,0.17
55.0644,2246.0,2176.57,2003.55,172.85,0.17
55.0752,2096.0,2163.25,2003.54,159.54,0.17
55.0861,2104.0,2149.89,2003.53,146.19,0.17
55.097,2130.0,2136.88,2003.52,133.19,0.17
55.1078,2108.0,2124.53,2003.51,120.85,0.17
55.1187,2087.0,2113.07,2003.5,109.4,0.17
55.1296,2126.0,2102.62,2003.49,98.96,0.17
55.1404,2111.0,2093.23,2003.48,89.58,0.17
55.1513,2039.0,2084.88,2003.47,81.24,0.17
55.1622,2029.0,2077.52,2003.46,73.89,0.17
55.173,1992.0,2071.06,2003.45,67.45,0.17
55.1839,2054.0,2065.41,2003.44,61.8,0.17
55.1948,2023.0,2060.47,2003.43,56.87,0.17
55.2056,1941.0,2056.16,2003.42,52.57,0.17
55.2165,1910.0,2052.39,2003.41,48.81,0.17
55.2274,2010.0,2049.08,2003.4,45.52,0.17
55.2382,1914.0,2046.19,2003.38,42.64,0.17
55.2491,1973.0,2043.65,2003.37,40.11,0.17
55.26,1972.0,2041.42,2003.36,37.89,0.17
55.2708,1948.0,2039.46,2003.35,35.94,0.17
55.2817,2007.0,2037.74,2003.34,34.23,0.17
55.2926,1926.0,2036.24,2003.33,32.74,0.17
55.3034,2005.0,2034.92,2003.32,31.43,0.17
55.3143,2016.0,2033.78,2003.31,30.3,0.17
55.3252,1950.0,2032.8,2003.3,29.33,0.17
55.336,1923.0,2031.96,2003.29,28.51,0.17
55.3469,2009.0,2031.28,2003.28,27.83,0.17
55.3578,2020.0,2030.72,2003.26,27.29,0.17
55.3686,1949.0,2030.31,2003.25,26.89,0.17
55.3795,1946.0,2030.03,2003.24,26.62,0.17
55.3904,1943.0,2029.89,2003.23,26.48,0.17
55.4012,1962.0,2029.88,2003.22,26.48,0.17
55.4121,2004.0,2030.0,2003.21,26.62,0.17
55.4229,2021.0,2030.25,2003.2,26.88,0.17
55.4338,2008.0,2030.62,2003.19,27.26,0.17
55.4447,1918.0,2031.09,2003.17,27.75,0.17
55.4556,1985.0,2031.65,2003.16,28.31,0.17
55.4664,2013.0,2032.26,2003.15,28.93,0.17
55.4773,1966.0,2032.87,2003.14,29.56,0.17
55.4882,1969.0,2033.45,2003.13,30.15,0.17
55.499,1986.0,2033.94,2003.12,30.65,0.17
55.5099,1996.0,2034.29,2003.1,31.02,0.17
55.5207,2009.0,2034.47,2003.09,31.2,0.17
55.5316,2093.0,2034.45,2003.08,31.2,0.17
55.5425,1986.0,2034.23,2003.07,30.99,0.17
55.5533,1938.0,2033.84,2003.06,30.62,0.17
55.5642,2037.0,2033.32,2003.04,30.11,0.17
55.5751,2033.0,2032.72,2003.03,29.52,0.17
55.5859,2027.0,2032.09,2003.02,28.9,0.17
55.5968,2022.0,2031.48,2003.01,28.3,0.17
55.6077,2038.0,2030.92,2002.99,27.75,0.17
55.6185,1963.0,2030.42,2002.98,27.27,0.17
55.6294,2001.0,2029.99,2002.97,26.85,0.17
55.6403,2010.0,2029.61,2002.96,26.48,0.17
55.6511,1996.0,2029.27,2002.94,26.15,0.17
55.662,2043.0,2028.92,2002.93,25.81,0.17
55.6729,2015.0,2028.56,2002.92,25.46,0.17
55.6837,2129.0,2028.16,2002.91,25.08,0.18
55.6946,1967.0,2027.73,2002.89,24.66,0.18
55.7055,2007.0,2027.27,2002.88,24.21,0.18
55.7163,2063.0,2026.78,2002.87,23.74,0.18
55.7272,2091.0,2026.31,2002.86,23.27,0.18
55.7381,2093.0,2025.86,2002.84,22.84,0.18
55.7489,2117.0,2025.47,2002.83,22.46,0.18
55.7598,2056.0,2025.15,2002.82,22.16,0.18
55.7707,2075.0,2024.93,2002.8,21.95,0.18
55.7815,2018.0,2024.81,2002.79,21.84,0.18
55.7924,2044.0,2024.81,2002.78,21.85,0.18
55.8033,2095.0,2024.93,2002.76,21.99,0.18
55.8141,2128.0,2025.18,2002.75,22.25,0.18
55.825,2058.0,2025.57,2002.74,22.66,0.18
55.8359,2163.0,2026.11,2002.72,23.21,0.18
55.8467,2107.0,2026.8,2002.71,23.91,0.18
55.8576,2113.0,2027.67,2002.7,24.8,0.18
55.8685,2086.0,2028.73,2002.68,25.87,0.18
55.8793,2105.0,2030.0,2002.67,27.15,0.18
55.8902,2186.0,2031.5,2002.66,28.66,0.18
55.9011,2139.0,2033.26,2002.64,30.43,0.18
55.9119,2133.0,2035.29,2002.63,32.49,0.18
55.9228,2201.0,2037.64,2002.61,34.84,0.18
55.9337,2175.0,2040.3,2002.6,37.52,0.18
55.9445,2207.0,2043.3,2002.59,40.53,0.18
55.9554,2137.0,2046.61,2002.57,43.86,0.18
55.9663,2151.0,2050.22,2002.56,47.48,0.18
55.9771,2156.0,2054.06,2002.54,51.34,0.18
55.988,2134.0,2058.05,2002.53,55.34,0.18
55.9989,2170.0,2062.06,2002.52,59.36,0.18
56.0097,2176.0,2065.94,2002.5,63.25,0.18
56.0206,2107.0,2069.51,2002.49,66.84,0.18
56.0315,2134.0,2072.61,2002.47,69.95,0.18
56.0423,2076.0,2075.09,2002.46,72.45,0.18
56.0532,2092.0,2076.86,2002.45,74.24,0.18
56.0641,2176.0,2077.91,2002.43,75.3,0.18
56.0749,2150.0,2078.29,2002.42,75.69,0.18
56.0858,2090.0,2078.18,2002.4,75.6,0.18
56.0967,2079.0,2077.69,2002.39,75.12,0.18
56.1075,2109.0,2077.08,2002.37,74.53,0.18
56.1184,2055.0,2076.56,2002.36,74.02,0.18
56.1293,2206.0,2076.29,2002.34,73.77,0.18
56.1401,2179.0,2076.41,2002.33,73.9,0.18
56.151,2154.0,2076.97,2002.31,74.47,0.18
56.1619,2107.0,2077.98,2002.3,75.5,0.18
56.1727,2083.0,2079.42,2002.28,76.96,0.18
56.1836,2132.0,2081.25,2002.27,78.79,0.18
56.1945,2078.0,2083.39,2002.25,80.96,0.18
56.2053,2134.0,2085.82,2002.24,83.4,0.18
56.2162,2083.0,2088.53,2002.22,86.12,0.19
56.2271,2077.0,2091.51,2002.21,89.12,0.19
56.2379,2013.0,2094.81,2002.19,92.43,0.19
56.2488,2136.0,2098.45,2002.17,96.09,0.19
56.2597,2122.0,2102.44,2002.16,100.09,0.19
56.2705,2230.0,2106.76,2002.14,104.43,0.19
56.2814,2186.0,2111.33,2002.13,109.02,0.19
56.2923,2124.0,2116.03,2002.11,113.73,0.19
56.3031,2160.0,2120.65,2002.1,118.37,0.19
56.314,2209.0,2125.0,2002.08,122.73,0.19
56.3249,2144.0,2128.84,2002.06,126.59,0.19
56.3357,2097.0,2131.95,2002.05,129.71,0.19
56.3466,2166.0,2134.15,2002.03,131.93,0.19
56.3575,2158.0,2135.33,2002.02,133.12,0.19
56.3683,2209.0,2135.42,2002.0,133.23,0.19
56.3792,2100.0,2134.48,2001.98,132.31,0.19
56.3901,2131.0,2132.62,2001.97,130.46,0.19
56.4009,2142.0,2130.04,2001.95,127.9,0.19
56.4118,2199.0,2126.97,2001.93,124.85,0.19
56.4227,2205.0,2123.67,2001.92,121.56,0.19
56.4335,2161.0,2120.34,2001.9,118.25,0.19
56.4444,2170.0,2117.14,2001.88,115.06,0.19
56.4553,2174.0,2114.15,2001.87,112.09,0.19
56.4661,2208.0,2111.38,2001.85,109.34,0.19
56.477,2131.0,2108.79,2001.83,106.76,0.19
56.4879,2095.0,2106.29,2001.82,104.28,0.19
56.4987,2161.0,2103.78,2001.8,101.79,0.19
56.5096,2200.0,2101.17,2001.78,99.2,0.19
56.5205,2122.0,2098.4,2001.77,96.44,0.19
56.5313,2126.0,2095.45,2001.75,93.51,0.19
56.5422,2110.0,2092.34,2001.73,90.41,0.19
56.5531,2158.0,2089.14,2001.72,87.23,0.19
56.5639,2181.0,2085.96,2001.7,84.06,0.19
56.5748,2121.0,2082.93,2001.68,81.05,0.19
56.5857,2146.0,2080.19,2001.66,78.33,0.19
56.5965,2192.0,2077.86,2001.65,76.02,0.2
56.6074,2121.0,2076.05,2001.63,74.23,0.2
56.6183,2164.0,2074.86,2001.61,73.05,0.2
56.6291,2168.0,2074.34,2001.59,72.55,0.2
56.64,2228.0,2074.55,2001.58,72.78,0.2
56.6509,2147.0,2075.53,2001.56,73.78,0.2
56.6617,2119.0,2077.34,2001.54,75.6,0.2
56.6726,2268.0,2080.02,2001.52,78.3,0.2
56.6835,2223.0,2083.64,2001.5,81.94,0.2
56.6943,2180.0,2088.27,2001.49,86.59,0.2
56.7052,2229.0,2094.01,2001.47,92.34,0.2
56.7161,2220.0,2100.96,2001.45,99.31,0.2
56.7269,2186.0,2109.25,2001.43,107.62,0.2
56.7378,2301.0,2119.03,2001.41,117.41,0.2
56.7487,2186.0,2130.42,2001.4,128.83,0.2
56.7595,2249.0,2143.57,2001.38,141.99,0.2
56.7704,2284.0,2158.57,2001.36,157.01,0.2
56.7813,2318.0,2175.48,2001.34,173.94,0.2
56.7921,2384.0,2194.29,2001.32,192.76,0.2
56.803,2321.0,2214.84,2001.3,213.34,0.2
56.8139,2282.0,2236.88,2001.28,235.39,0.2
56.8247,2253.0,2259.92,2001.27,258.46,0.2
56.8356,2382.0,2283.37,2001.25,281.92,0.2
56.8465,2354.0,2306.36,2001.23,304.93,0.2
56.8573,2399.0,2327.97,2001.21,326.55,0.2
56.8682,2389.0,2347.17,2001.19,345.77,0.2
56.8791,2384.0,2362.96,2001.17,361.59,0.2
56.8899,2379.0,2374.56,2001.15,373.21,0.2
56.9008,2438.0,2381.46,2001.13,380.12,0.21
56.9117,2492.0,2383.56,2001.11,382.24,0.21
56.9225,2537.0,2381.2,2001.09,379.9,0.21
56.9334,2502.0,2375.12,2001.07,373.84,0.21
56.9443,2461.0,2366.37,2001.06,365.1,0.21
56.9551,2482.0,2356.07,2001.04,354.83,0.21
56.966,2480.0,2345.34,2001.02,344.12,0.21
56.9769,2464.0,2335.04,2001.0,333.84,0.21
56.9877,2438.0,2325.75,2000.98,324.56,0.21
56.9986,2415.0,2317.68,2000.96,316.52,0.21
57.0095,2410.0,2310.77,2000.94,309.62,0.21
57.0203,2392.0,2304.67,2000.92,303.54,0.21
57.0312,2366.0,2298.92,2000.9,297.81,0.21
57.0421,2410.0,2293.01,2000.88,291.93,0.21
57.0529,2356.0,2286.5,2000.86,285.43,0.21
57.0638,2360.0,2279.08,2000.84,278.04,0.21
57.0746,2368.0,2270.66,2000.82,269.63,0.21
57.0855,2201.0,2261.29,2000.8,260.28,0.21
57.0964,2339.0,2251.22,2000.78,250.24,0.21
57.1072,2251.0,2240.78,2000.75,239.81,0.21
57.1181,2178.0,2230.29,2000.73,229.34,0.21
57.129,2306.0,2220.01,2000.71,219.08,0.21
57.1398,2263.0,2210.11,2000.69,209.2,0.21
57.1507,2281.0,2200.65,2000.67,199.76,0.22
57.1616,2275.0,2191.59,2000.65,190.73,0.22
57.1724,2198.0,2182.88,2000.63,182.03,0.22
57.1833,2150.0,2174.44,2000.61,173.61,0.22
57.1942,2193.0,2166.26,2000.59,165.46,0.22
57.205,2114.0,2158.4,2000.57,157.62,0.22
57.2159,2140.0,2150.97,2000.55,150.21,0.22
57.2268,2176.0,2144.12,2000.53,143.38,0.22
57.2376,2078.0,2138.02,2000.5,137.29,0.22
57.2485,2086.0,2132.78,2000.48,132.08,0.22
57.2594,2077.0,2128.5,2000.46,127.82,0.22
57.2702,2086.0,2125.21,2000.44,124.55,0.22
57.2811,2178.0,2122.88,2000.42,122.23,0.22
57.292,2165.0,2121.41,2000.4,120.79,0.22
57.3028,2123.0,2120.68,2000.38,120.09,0.22
57.3137,2188.0,2120.57,2000.35,119.99,0.22
57.3246,2133.0,2120.91,2000.33,120.35,0.22
57.3354,2185.0,2121.56,2000.31,121.03,0.22
57.3463,2157.0,2122.4,2000.29,121.88,0.22
57.3572,2212.0,2123.29,2000.27,122.8,0.22
57.368,2023.0,2124.12,2000.24,123.65,0.23
57.3789,2157.0,2124.78,2000.22,124.33,0.23
57.3898,2078.0,2125.1,2000.2,124.67,0.23
57.4006,2229.0,2124.96,2000.18,124.55,0.23
57.4115,2100.0,2124.21,2000.16,123.82,0.23
57.4224,2179.0,2122.74,2000.13,122.38,0.23
57.4332,2081.0,2120.53,2000.11,120.19,0.23
57.4441,2198.0,2117.6,2000.09,117.28,0.23
57.455,2072.0,2114.07,2000.07,113.77,0.23
57.4658,2115.0,2110.12,2000.04,109.85,0.23
57.4767,2092.0,2105.97,2000.02,105.72,0.23
57.4876,2116.0,2101.83,2000.0,101.6,0.23
57.4984,2086.0,2097.89,1999.98,97.68,0.23
57.5093,2126.0,2094.25,1999.95,94.07,0.23
57.5202,2059.0,2090.99,1999.93,90.82,0.23
57.531,2057.0,2088.08,1999.91,87.94,0.23
57.5419,2181.0,2085.45,1999.88,85.34,0.23
57.5528,2019.0,2083.01,1999.86,82.91,0.24
57.5636,2045.0,2080.61,1999.84,80.54,0.24
57.5745,2135.0,2078.14,1999.81,78.09,0.24
57.5854,2072.0,2075.5,1999.79,75.47,0.24
57.5962,2056.0,2072.64,1999.77,72.63,0.24
57.6071,2023.0,2069.55,1999.74,69.57,0.24
57.618,2161.0,2066.29,1999.72,66.33,0.24
57.6288,2145.0,2062.92,1999.7,62.99,0.24
57.6397,2116.0,2059.55,1999.67,59.64,0.24
57.6506,2102.0,2056.26,1999.65,56.38,0.24
57.6614,2127.0,2053.15,1999.62,53.28,0.24
57.6723,2158.0,2050.27,1999.6,50.43,0.24
57.6832,2065.0,2047.67,1999.58,47.85,0.24
57.694,2101.0,2045.37,1999.55,45.57,0.24
57.7049,2118.0,2043.36,1999.53,43.59,0.24
57.7158,2164.0,2041.64,1999.5,41.89,0.24
57.7266,2100.0,2040.18,1999.48,40.45,0.25
57.7375,2130.0,2038.95,1999.45,39.25,0.25
57.7484,2118.0,2037.94,1999.43,38.26,0.25
57.7592,2093.0,2037.07,1999.41,37.42,0.25
57.7701,2138.0,2036.36,1999.38,36.73,0.25
57.781,2193.0,2035.78,1999.36,36.17,0.25
57.7918,2105.0,2035.33,1999.33,35.75,0.25
57.8027,2099.0,2035.02,1999.31,35.47,0.25
57.8136,2163.0,2034.86,1999.28,35.33,0.25
57.8244,2082.0,2034.86,1999.26,35.36,0.25
57.8353,2114.0,2035.05,1999.23,35.57,0.25
57.8462,2037.0,2035.44,1999.21,35.98,0.25
57.857,2162.0,2036.05,1999.18,36.62,0.25
57.8679,2175.0,2036.9,1999.16,37.49,0.25
57.8788,2121.0,2038.0,1999.13,38.62,0.26
57.8896,2111.0,2039.38,1999.11,40.02,0.26
57.9005,2091.0,2041.04,1999.08,41.7,0.26
57.9114,2063.0,2043.01,1999.06,43.7,0.26
57.9222,2080.0,2045.31,1999.03,46.02,0.26
57.9331,2066.0,2047.97,1999.0,48.71,0.26
57.944,2126.0,2051.0,1998.98,51.76,0.26
57.9548,2050.0,2054.44,1998.95,55.23,0.26
57.9657,2200.0,2058.29,1998.93,59.1,0.26
57.9766,2055.0,2062.54,1998.9,63.37,0.26
57.9874,2087.0,2067.16,1998.88,68.02,0.26
57.9983,2112.0,2072.06,1998.85,72.95,0.26
58.0092,2027.0,2077.14,1998.82,78.05,0.26
58.02,2114.0,2082.2,1998.8,83.14,0.27
58.0309,2132.0,2087.05,1998.77,88.02,0.27
58.0418,2126.0,2091.45,1998.74,92.44,0.27
58.0526,2176.0,2095.15,1998.72,96.17,0.27
58.0635,2167.0,2097.96,1998.69,99.0,0.27
58.0744,2044.0,2099.74,1998.66,100.81,0.27
58.0852,2111.0,2100.48,1998.64,101.57,0.27
58.0961,2132.0,2100.23,1998.61,101.34,0.27
58.107,2009.0,2099.18,1998.58,100.32,0.27
58.1178,2135.0,2097.58,1998.56,98.75,0.27
58.1287,2142.0,2095.7,1998.53,96.9,0.27
58.1396,2062.0,2093.81,1998.5,95.03,0.27
58.1504,2009.0,2092.11,1998.48,93.36,0.28
58.1613,2075.0,2090.76,1998.45,92.03,0.28
58.1722,2070.0,2089.81,1998.42,91.11,0.28
58.183,2074.0,2089.28,1998.4,90.6,0.28
58.1939,2076.0,2089.08,1998.37,90.43,0.28
58.2048,2022.0,2089.12,1998.34,90.5,0.28
58.2156,2011.0,2089.31,1998.31,90.71,0.28
58.2265,2075.0,2089.54,1998.29,90.97,0.28
58.2374,2016.0,2089.76,1998.26,91.22,0.28
58.2482,2045.0,2089.98,1998.23,91.47,0.28
58.2591,2042.0,2090.25,1998.2,91.76,0.28
58.27,2053.0,2090.68,1998.17,92.22,0.29
58.2808,2027.0,2091.39,1998.15,92.96,0.29
58.2917,2071.0,2092.55,1998.12,94.14,0.29
58.3026,2056.0,2094.28,1998.09,95.9,0.29
58.3134,2065.0,2096.69,1998.06,98.34,0.29
58.3243,2009.0,2099.83,1998.03,101.5,0.29
58.3352,2014.0,2103.69,1998.01,105.39,0.29
58.346,2039.0,2108.19,1997.98,109.92,0.29
58.3569,2062.0,2113.2,1997.95,114.96,0.29
58.3678,2094.0,2118.5,1997.92,120.28,0.29
58.3786,2098.0,2123.82,1997.89,125.63,0.3
58.3895,2059.0,2128.87,1997.86,130.71,0.3
